2|00000000000000000000
5|00000000000000000000
14|00000000000000000000
2|00000000000000000000
2|00000000000000000000
3|00000000000000000000
2|00000000000000000000
2|00000000000000000000
7|00000000000000100000
3|00000000000000000100
2|00000000000000000000
3|00000000000000000000
4|00000000000000000000
2|00000000000000000000
9|00000000000000000000
3|00000000000000000000
7|00000000000000000000
2|00000000000000000000
3|00000000100000001000
3|00000000000000000000
3|00000000000000000000
2|11000000000000000000
2|00000000000000000000
2|10000010000000000000
2|01000000000000000000
6|00010000000000000000
18|00100000000010000010
7|00100000000000000000
2|00000000000000000000
2|00000000000000000000
2|00000001000000000000
2|00000000000000000000
3|00000000001000000000
15|00000000000100000000
4|00000000000000000000
5|00000000010000000000
11|00000010000000000000
3|00000000000000000000
3|00000000000000000000
2|00000000000000000000
3|00000101000000000000
3|10100001000000000000
3|00000000000000000000
8|00000100000000100000
15|00000010000000000000
36|00000000000000000000
2|00000000000000000000
2|00000000010000000000
3|00000000000000000000
3|00000000000000000000
2|00000000000000000000
2|10000000000000100000
2|00000000000000000000
2|00000000000000000000
2|00100000000000000000
3|00000000000000000000
3|00000000000000000000
4|00000000000001000000
2|00000000000000000000
2|00000000000000000000
5|00000010000000000000
12|00000100000000001000
3|00000000000000000000
2|00000100001000000000
2|00010000000000000000
2|00000000000000000000
2|00000000000000100000
3|00000001000000000000
13|00001110000000000000
2|00000100000000000000
2|00000000000000000000
2|00000000000000000000
10|00010000000000000000
3|00000000000000000000
2|00000000000000000000
2|00000000000000000000
21|00000010000010000000
24|00001000000000000000
2|00000000000000000000
2|00000000000000000000
3|00000000000000000100
2|00000000000000000000
4|00000000000000000000
8|00000000000000100000
2|00000000000000000000
9|00000000000000000000
4|00000000000000000000
2|00000000000000000000
3|00000000000000000000
33|01000000000000000000
2|10010000000000000000
2|00000000000000000000
8|00000000001000000000
2|00000000000000000000
2|00000000000000000000
2|00000000000000000000
3|00000000000000000000
6|00100001001000000000
3|00000000000000000000
4|00000000000000000000
17|00000000100001000000
2|10000000000000000000
2|00000000000000000000
9|00100000000000001000
2|00000000010000000000
2|00000000000000000000
2|00000000000000001000
2|00000000000000000000
2|00000000000000000000
4|00000000000000000000
276|00000000010000100000
2|00000000000000000000
4|00000000000000000000
4|00000000000000000000
2|00000000000000000000
3|00000000000000000000
4|00000000000000000000
2|00000000000000000000
2|00000000000000000000
2|00000000000000000000
7|00000000000100000000
8|00000000000000000000
3|00000000000000000000
2|00000000000000000000
2|00000000000000000000
2|00000000000000000000
2|00000000000000000000
2|01001000000000000000
2|00000000000100010000
4|10000000000001000000
2|00000000000000000000
2|00000000000000000000
5|00000000000000000000
3|00000000000000000000
3|00000000000000000000
2|00000000000000000000
6|00000000000000000000
2|00000000000000000000
6|00000000000000000000
2|00000000000000000000
2|10000000000000000000
2|00000000000000010000
2|00000001000000000000
2|00000000000000000000
2|00000000000000000000
2|00000000000000000000
2|00000000000000000000
2|00000000000100000000
2|00000000000000000000
2|00000000000000000000
3|10000100000000000000
2|00000000000000000000
2|00000000000000000000
2|00010000000000000000
3|00000000000000000000
7|00001010001000000000
14|00000000000000000000
2|10000000000000000000
2|00000000000000000000
16|00000000000000000000
13|00000000000000000000
2|00000000000000000000
2|00001000000000000000
4|00000000000000000000
3|00000000000000000000
3|00000000000000000000
5|00000000000000000000
26|00000000000000000000
6|00000000000000000000
2|00000000000000000000
3|00000000000000000000
2|00000000000000000000
6|00000000000000000000
8|00000000000000000000
2|00000000000000000000
4|00000000000000000000
3|00000000000000000000
7|00000000000000000000
2|00000000010100000000
6|01000000000000000000
16|00100000001010000000
8|00000000000000000000
15|00000000000000000000
3|00000000000000000000
2|00010010000000000000
2|00000000000000000000
6|00000000000000100000
10|00000000000000000000
2|00000000000000000000
4|00000000000000000000
43|00000000000000000000
2|00000000000000000000
42|00000000000000000000
2|00000000100000000000
2|00000000000000000000
2|00000000000000000000
2|00000000000000000000
3|00000000000000000000
2|00000010000000000000
4|00000000000000000000
2|00000001000000000000
4|00000000000000000000
2|00000000000000000000
14|00000000000000100000
13|00000000000000000000
3|00000000000000000000
2|10001000000000000000
2|00000000000000000000
2|00000000000000000000
2|00000000000000000000
2|10000000000000000000
2|00000000000000000001
5|00000000000001000000
2|10001000000000000000
2|00100000000000000000
3|00000000000000000000
2|00000000000000000000
2|00000000000000000000
14|00000000000000000000
5|00000000000000000000
25|00000000000000000000
2|00000000000000000000
5|10001100000001000000
2|00000000000000000000
2|00000000000000000000
38|00000001000000000000
22|00000000000100000000
2|00000100000000000000
2|00000000000000000000
7|00100000000000000000
3|00100000000000000000
12|10000000000000000000
4|00000000000000000000
2|10000000000000000000
8|00000000000000000000
6|00000001000000000000
2|00000000000000000000
3|00000000110000000000
3|00000000001000000000
4|00000000000000000000
3|00000000000000000000
2|00000000001000000000
22|00010000000011001000
65|00000000000000000001
2|00000000000000000000
3|00000000000000000000
2|00000000000000000000
2|00000000000000000000
23|11010000000000000100
5|00000000000000000000
7|00000000000000000000
2|00000000000000000000
4|00000001000000000000
3|00000000000000000000
2|00000000000000000000
3|00000000000000000000
2|00000000000000000000
3|00000000000000000000
2|00000000000000000000
8|00000000001000000000
2|00000000000000000000
2|00000000100000000000
28|10010000000000000010
3|00000000010000000000
50|00000000000000000000
5|00000000000000000000
2|00000000000000000000
6|00000000000000000000
2|00000001100000000000
30|01001000010010000000
6|00000000000000000000
2|10000100000000000000
2|00000000000010000000
2|00000001000000000000
2|00000000000000000000
15|00000000000000000000
4|00000000000000000000
3|00000000000000000000
40|00000000000000000000
7|00000000000000100000
2|00000000000000000000
2|00000000000000000000
3|00000000000000000000
2|00000000000000010000
2|00000000000000000000
3|00010000000000000000
2|00000010000000000000
3|00100000000000101000
4|00000000000000000000
4|01001000000000000000
2|00000000000000000000
5|00000000000000000000
3|00000000000000000000
4|00000000000000100000
3|00000000000000000000
2|00000000000000000000
2|00000000001000000000
2|11000000000000000000
2|00000000000000000000
2|00000000000000000000
6|00000010000000000100
2|00000000000000000000
3|00000000000000000000
128|00000000000000000000
2|00000100000000000000
2|11000000000000000000
4|10000000000000000000
6|00001000000000000010
2|00000000000001000001
2|00000000000000001000
2|00000000000000000000
4|00000000000000000000
2|00001100000000000000
18|00000000000000000000
2|00000000000001000000
2|01000000000000000000
7|01000000000000000000
3|01000000000000000000
2|00000000000000000000
2|00000000000000000000
2|10100000000000000000
2|00100000000000000000
2|00000000000000000000
2|00000000000000000000
4|00000000000010000000
3|00000000000001000000
2|00000000000000000000
3|00000100000000000000
2|00000000000000000000
2|00000000000010000000
2|00000000000000000000
5|00000000000000000000
5|00000000000000000000
3|10001000000000000000
2|00000000001001000000
3|00000000000000000000
3|00000000000000000000
2|00000000000000000000
27|00000001000000000000
2|01010000000000000000
2|10100000000000000000
2|00000000000000000000
2|00000000000000000000
2|10000000000000000000
2|00000000000000000000
2|00000000000000000000
2|00000000000000000000
6|00000000000000000000
5|00000000000000000000
5|00000000000000000000
17|00000000000100100000
2|00000000000001010000
2|00000000000000000000
21|00000000000000000000
5|00000000000000000000
2|00000000000100000000
2|00000000000001000000
2|11000000000000000000
3|00000000001000000000
6|00000000000000000000
2|00000000000000000000
2|00000000000000000000
2|00000000000000000000
2|00000000000000000000
10|00000000000000000010
2|00000000000000000000
78|00000000000000000000
10|01010000111000111000
2|00000000000000000000
2|00100000000000000000
3|00000000000000000000
63|00000100000000000000
3|00000000000000000000
2|00000000000000000000
2|00001000000000000000
2|00000000000000000000
8|11001100100000000000
115|00000000000000000000
3|00000000000000000000
5|00000000000000000000
4|00000000000000000000
3|00000000000001000000
3|00000000000000000000
4|00000000000000000000
5|00000000000110000000
2|00000000000000000000
15|00100000101000000100
6|01100000000000000000
6|00000000000000000000
14|01000000000000000000
524|10000000000000000000
6|01000000000000000000
3|00011000000000000000
2|00000000000000000000
3|01110000000000000000
9|00000000010000000000
2|00000000000000000000
3|00000000000000000000
2|00000000000000000000
2|00000000000000100000
2|00000100000000000000
2|00000000000000000000
6|00000000000000000000
2|00000000000000000000
5|00000000000000000000
3|00010000000000000000
2|00000000000000000000
2|00000000000000000000
3|00000000000000000000
5|00000001000000000000
2|00000000000100000000
3|00000000000000000000
13|01000000000000000000
2|00000000000000000000
2|00000000000000000000
2|00000000000000000000
2|00000000000000000000
2|00100000000100000000
4|00000000000000000000
6|00000000000000001000
16|00000000000000000000
3|10000000000001000000
18|00000000000000000000
2|00000000000000000000
2|01000000000000000000
6|10000000000000000000
13|00000000000010100000
6|00000000000000000000
3|00000000000000000000
2|00000000000000000000
3|00000000000000000000
2|00000000000000000000
5|00000000000000000010
2|00000000000000000000
2|00000000000000000000
