5|00100000100010100000
2|10000000000000000000
258|11001100110101111101
2|00000000000000000000
4|10100000001000000000
2|01000000000000010000
6|10000000000000100000
3|10
7|00000000000000000000
29|00000111000100010001
26|00010000101100000010
53|10010001010001110110
6|101100000000000000
2|000000000
120|01000001100000001100
95|11101111100010101010
2|001001000000000
9|111010110000111
15|00000000000001000000
6|11110000010100000000
5|10000000000000000000
4|00000000000000000001
20|11101100100000011000
15|10101110000000001000
2|10100
2|01100000000000000000
2|11
3|00000100000000000000
6|00000000000010000000
69|11011111101111111111
6|01001000010000000001
2|00000000000001000000
861|10011000000000000000
4|00000000000000010100
52|00000100000111110000
5|00000100001000000000
3|11100000000000000000
274|10000000000000101010
92|00000000000000000000
3|110
2|00000000000000000000
4|00001000000000000000
2|10000010000000000000
2|00000000000000000000
9|0011110011101000010
5|11011000000001000
2|0011000000000000
4|110001000000010
4|11000100000000000000
10|1111111011010
743|00000010100000000000
2|01000
2|10000000000000000000
36|00101000110010010100
4|10100000000000000000
3|00000000000000000000
4|01000000000000000000
918|00100001000000000000
41|11111101111011010011
5|00101001100001000000
2|00000000000000000000
7|11101110000000000000
2|01000001000000000000
10|10010011110100000000
29|10101010101110100000
407|10100101101111011001
3|01000001000000000000
5|00000010000000000000
14|00101000000000001000
7|00100000000000000010
2|00000000000000000000
4|10000000000000000000
3|01100000000100000000
2|01000000000000000
58|00000000100001000000
19|10000000100000000000
2|1100
2|11
4|0000000000001
2|01000010000
4|00000000000000000000
3|0000100100000
3|00100000000000000000
19|10010010011001101001
2|00100000000000000
2|010010000
772|10111111111010110010
40|00000000000110110000
2|100000100
2|0000000000
9|10000011010000000000
2|00000000000000000100
4|11000100000000000
2|00000000000000000000
13|00000000000100001000
6|00001000001000000001
8|
2|10000000000000000000
2|1100
2|
332|00000000000000000000
3|00000000000000000000
2|00000000000000000000
2|11000000
2|01001
3|01000000000000000000
16|10010010000000010000
3|00000000000000000000
2|00000000001000000000
2|00100000000001000
2|00100000000000010000
16|00110100000000110000
3|00000000000000000000
4|10101000000000000000
2|100100
8|00000000000000000000
2|00010000001000000000
3|01000000000000000000
7|11110000000010000000
2|100010
12|01011001111111001
4|01010000000010100000
5|10101100100000000000
15|10100110100100001000
5469|10111111111011111010
2|00000100000010000000
41|11011010000011000011
4|10110100000000000000
3|10010010000000000000
18|10000010100000000000
4|10100100010000000000
5|00111000000000000000
2|00000000000000000000
4|00010001000000000010
2|00
2|10000000000000000000
4|00000000100000000000
4|10000000
2|00000010000000000
13|10010000000000000000
3|00001000000000010000
4|001110010
2|10000000010000000000
2|1000000
2|01000000000010000000
6|11010100011000000000
7|00011011000000000000
5|00000000000000000000
4|01100001000000000000
27|
2|01000000000000000000
2|10010000000000
2|10000000000000000000
16|10111110010010000010
4|01110000000000010000
4|00000000000000000000
3|01000000000010000000
27|00000010001100100000
2|00000010000000000010
2|01000000000000000000
3|00000000101000000000
15|01011000000110010010
3|00000000000000000001
9|11101011101000000010
82|10001110111011011110
3|00010000010000100000
2|101000000
5|10000000000000000100
8|11101110101000000000
560|11000101000110011100
2|10
13|01101000000000000000
2|00000000
14|01001110000101000010
29|10000000100000000001
3|11100
6|01100101000000000100
5|11010100000000010000
4|00100000010000000000
4|0000000
8|00000010000100100000
24|11011111011011111111
4|00000000000000000000
9|00101110100010000000
1158|00001010000000000010
2|00000000000000000000
2|10100
3|1100000010
213|10100101010000110000
22|10100100000000010010
5|00000000000000000000
34|01101111111111011101
3|00000000000000000000
5|11110100000000000000
2|1000000000000000000
40|01110011100101000001
23|10000001000001100000
1104|00001101000000010000
100|00001000100000011000
6|00001000000000000000
8|11100110010001000001
462|00001001100000100000
7|00110100100000111000
2|00000001
5|00001001000000000101
4|01100000000000010000
4|111000000
1246|01000000001000000010
2|110000
7|10000000000100000000
21|11110111001111000000
7|00000000000000000000
2|1100000000000000
2|00000000000
15|10111011010101000000
2|1100
66|00000000000000000001
2|1001
7|11010000000000000000
12|11011100000000111000
3|00000000000000000000
2|100001000000000
3|1110
47|10111111111111111011
4|00110001001000000000
16|11110011011001110100
3|011000000000000000
2|10001
19|
79|00000010000010000000
2|01000000000000000010
2|011000000000000000
5|01000000000000000000
278|00000100100001000000
4|00000000100000100000
2|
2|0
3|00100000100000000000
5|01000000000000000000
43|00000000000000000001
6|00000010000000000000
2|00000010000000000000
2|00000000000000000010
35|01011000100000000001
5|00000000000000000000
2|00100000000001000000
2|1
2|01100000
2|000000
2|00110000000000000000
15|01011111101010010010
2|0000
3|11000000000000100000
3|01010000000000000000
101|00000100010000000000
79|10000000110000000000
5|00000000000100000000
33|10110000011110000001
2|11000000000000
51|10011010010111111100
18|01000010000010001000
2|
291|00011000010011101000
6|10001110101
12|00000000010000100000
3|10000000000000000000
106|00000000000000000000
6|00010000001101101000
221|11100000000001100000
2|100000000000
4|00000000000000100000
2|1000010000
19|00011001101100100001
4|11000000000001000000
3|00000000000000000000
11|10010000000100010010
5|00000000000000000000
23|00000000000000000100
2|00000000000100000000
18|00001000000000000000
2|110
1298|01101011110011110010
4|00110000001000001000
8|00110111010110000
37|10000000000000001000
6|10100101001000100000
16|10110010000001100000
6|00100110000010000000
949|10111111111111111111
2|1000000100000000000
2|1
10|01001100011000001100
6|00010000000001000000
661|11101110000101101101
577|10000000000001001000
84|01001000010010000000
7162|00000001011100100101
55|01001000000011001101
7|10000111001000000010
62|10000110011100000001
8|
25|00110001111110111111
7|00101000000000010000
8|11110110000000000000
5|00000000000000000000
2|010100000
3|00000000000000000001
2|01000000000000000000
3|00000001010000000010
2|01001000000000000000
2|10
643|01000000000000000000
2|00000000
2|00000000000000000000
2|00000001000100000000
2|10
2|00000000000000000000
29|00100000000000000000
3|0
2|
30|11110011000000010000
14|000101100110000100
2|101000000
2|00100000000000010000
10|10010011000001100000
4|101000110
28|11100000100000000000
32|11010110010100100100
9|11000000000010011000
8|00000000000000000000
7|00000000000000000000
3|10100100000000000000
2|11
6|00000000000000000000
3|111000
10|00011000000000010001
6|00000000000000000000
9|01111110000001000000
91|001100
2|001100000000000
2|10000000000000000
438|00110111110111010000
8|01011101001010000100
5|00000000000000000000
3|00000000000000000000
40|10011000110000100000
6|11000000001010000110
2|01100
3|00000000000000000000
1739|00000010001100010100
2|10000000000000000000
6|00100010100000000010
2|101000000000
5|01011000010100000000
88|00011011111000111101
2|1010000000
2|00000000000000000000
5|00100000001000000000
10|00010000000000000000
3|10000000000000000000
2|01000000000000000000
50|01001110011011000110
3|10000000101000000000
2|1010000
2|10000000000000000000
5|10100000000000001000
4|0100100010000
4|1100100100
6|111011000010000000
4|01000000010000000000
2|000100
8|00000000010100000100
3|10000
2|110000000
2|01000000000000000000
152|11101111010001100011
18|00010001001100100010
20|
2|00000000000100000001
4|00000001010100000000
3|11000010000000000000
3|000000000
4|00000001000000010000
2|00010000000000000000
3|100011000
53|10010101001111010000
5|00000011000000000000
2|00000000000000000000
18|00010100100001100001
3|01000101
6|01110000000100000000
2|1001
2|1100
20|11111111110110110000
40|00001100110101010000
18|10001000000000000000
2|10100000000000000000
2|00000000000000000000
24|00111010000100010000
2|1000000100000000
2|00000000000000001000
4|1111
4|11110000000000000000
2|00000000000000000000
2|100000
4|01000000000000000000
23|00100000000001000000
15|01011001100011000000
2|1000000000000000000
2|11000000000000000000
499|0000000000
2|10000000000000000000
12|00001001000001010100
3|10001001000000000000
2|00
4|00000000000000000000
2|00000000000000000000
80|00000000000001001000
2|00000000000000000000
2|010000000001000
4|00000000000000000000
11|10101000110000000000
20|00000000000100000000
2|0010000
9|00010000010000001000
4|11000010000
2|0010000000
2|10010000000000000000
2|000000
626|10100000110000010010
27|11001101011100111000
31|00011100001010010000
7|10000000000000010001
2|1100
9|11000000000001100000
9|11000000000000000110
172|00000000000000000100
3|01000000000000000000
4|00
14|01101011100001010001
2|00100000100000000000
2|00000000000000000000
2|10000000010000000000
170|10110010001100000001
13|10001100010110000100
2|011000
2|01000000000000000000
5|101001001000000
2|10010
2|110
4|00010000110000000000
29|00010011001010000000
12|00010111101100000000
9|1111010100000000
3|00000000100000000000
134|01111011101100111011
4|10001000010000000000
2|11
2|1
64|11111101110001101111
75|01000110010010001010
5|10100011000000000100
198|11001100010011110010
2|00010100000000000000
2|100000000000
75|01001001111111100000
2|110000
12|11011100100000000010
212|00000101010000101111
3|110000
3|10000000000000000000
6|00010000000000000001
2|
65|00010110000001000110
3|
2|00110
42|00000010100000011000
6|11100000000100000010
3|0010110000
2|00000000000000000000
38|01111101101101011111
3|1000001100
5|101010000100000
2|10010000000000000000
2|00000000000
100|00001100001000110001
2|00000000100000000000
2|00110000000000000000
2|00000000001000000000
3|00010000000000000
3|10000000000000000000
5|00000000000000000000
5|00011111000000000
566|11111111101111111111
10|00100000001010000000
3|1010100000
6|
5|00101000000000000000
2|10010000000000000000
3|00001000101
3|01000000000
8|00000000000000000000
2|0100000000000010
3|00000000000000000010
5|01110001000000000000
3|110000100
2|01001000000000000000
12|10000000000000000000
2|1
6|11010100000000000101
570|00110101001001000000
2|10000000000100000000
2|00000000000000011000
2|00000000000001000000
2|00000010000
13|
2|01100
7|00110100100000000000
2|0011
3|0000000010100000
3|01000010
47|01010001000000011110
3|10000000000000000000
895|00000000001100000001
3|00000100000000000001
2|00
2|
2|0
18|10011000000000000010
9|11000010100000000000
53|11010100000110010000
318|01000000000000000000
9|11110000100010000000
2|00000000000000000000
35|00000000000000000000
3|00000100000000000000
685|01010001111001111001
2|00000000000000000000
99|00000100110101111101
2|00000000000000000000
2|000100000000
8|11001000000000000100
2|00101
2|00000000000000000000
12|11101100001000000000
4|00100000010000010001
7|00000000000000000000
10|11100100110000110010
218|00000101100000000010
3|00000000000010000000
3|00000000000000000000
5|00000100010000000001
2|01000
7|00000000000100000000
469|11010001101111111111
9|00000000000000000010
3|10010000000100000000
442|10010111101111001100
16|10101100000011000001
2|1000000000
2|10100000
2|010100000
2|0001010000000
2|01100000000000
765|00000101000101100000
1790|11010001111101111001
10|00000000000000000000
2|00000000000000000000
85|11100110100101011100
7|01010000000010000000
27|11000010000000000110
22|
5|01100010000000000100
3|10001
18|11001001000111010011
17|01100010000100101100
2|110
3|00000000000000000000
10|01110110010011100010
154|10111100111111111111
3|00000000000000000000
2|11000000000000000000
2|1
4|00001000000000001100
2|00000000010000000100
10|01001000000100000100
157|00111101100110110011
3|0100000000100001
8|10100000000000001000
200|11100111011001111101
3505|11101010111001111101
2|00000000000000000000
13|01000000000000010000
14|11000010100101000100
2|00100000000000000000
2|0000110000000000
4|01000000000000000000
3|00000000000000001000
3|1101000000
122|00000000000000000000
2|00010000000000000000
14|11110100001001101101
2|0000000
10|01100000101000000000
2|1
5|00000000000000000001
2|10000100000000000000
14|00000000000001100000
4|10000000000010000000
3|0110000000000
3|00000000000000000000
8|01010100000000100000
48|11111111011101110010
3|00000000000000000000
3|10000110000000000000
5|00010000000000000000
2|0011
4|00000010000000010100
86|00000000000000001000
18|00000000000000100001
25|
2|
2|0000011000
3|0000000010100001
11|11110000001010010100
3|00001000000000001000
10|00000001011000000000
2|1100
2|001000
13|10000000000000000000
4|10001000000000000000
2|00000000000000000000
6|00011010000101001000
5|00000000000000000000
2|1010000
5|11000010000100000000
2|01000000000000000000
2|0010100000000
2|00010000000000000000
13|00100001001000110000
3|11000000100000000000
6|00001000000100001000
3|00000000001000000000
4|1
2|00001000000000100000
34|00111111000010001011
183|11011101100111111100
54|01000100000000000000
4769|10111101011111000111
4|00110000000000000001
2|1
2|0000001000
2|0000100
57|10110111000100011000
3|00001000100000010000
29|01111100001101100100
2|10
4|00000100000000000000
2|00000000000000101000
460|00000100000001000000
11|00000000000000000000
2|00000000010000000000
23|01100000000110000000
2|0000000000
8|00000010100000000001
2|11000
9|0011101100100001000
25|11111001101001111000
3|00000000000010000010
2|00001000100000000000
4|10000000000000000000
6|1111000
2|00000000000000000000
136|01111101011111101011
187|00011001010010010111
2|11000000000000
27|01110011011101100010
2|00100000000000010000
94|11000001000001100101
25|
3|1100100000000
2|0001
2|11000000
5|00000000000000000000
14|00010101100000010001
3|10000000000000000100
3|0000000000000000000
15201|10011100011011101111
2|00000001001000000000
2|00000000000000000000
2|1100
7|00111010100000000000
2|000000000000
6|00100000010000000110
7|00000000000000000000
3|0110100
6|10011000000000010010
4|00000000000000000000
16|0
2|01001000000000000000
10|00000000000000000000
4|1110001000000000
5|00000100000000000000
53|00100001000000010010
31|00001000000100001000
6|010010001001110000
11|01100100001000000100
3|110100
4|00011000001000000000
2|10000000000000000000
3|00000000000000000000
34|11001001000000011000
18|01100000101011010011
2|0001010000000000000
155|10111010010010010010
13|
2|00000000000000100000
2|010100000000000000
2|11000000000000000000
3|011100000000000000
4|11110000000000000000
2|10010000000000000000
6|10000010000001000000
2|00010000000000000000
2|00000000000000000000
3|000101000
148|00111110011101111111
16|11110100011111100101
6|00000011001000000000
30|00000000000000000000
5|000000000000000
5|01100001001000000100
2|00001000000001000000
2|100000
48|11110111011011111010
2|100
10|10011010101011010000
438|00100
2|1100000000
2|100000000
8|00000000000000000000
246|01111110111111100100
22|00000100000100001001
2|0100000000000000000
2|0010000000000000000
16|01000000000000001000
5|10000111000000000000
1686|00000100000000000000
4|
2|
4|00000100000000001000
3|00000000000000000000
2|10000100000000
4|11010000000000001000
2|00001000000000000000
32|00000010110000000010
2|00000000000000000
3|00000000000000010000
4|10000001000000000100
35|00000000000000000000
2|000000100000
488|01011111111101110110
3|00111
50|11111011111011101111
2|00100
2|0110
6|00000000000000100000
2|00
2|00000000000000000000
4|00000100000000000000
2|01000000000000000000
14|00000000000000000000
17|01000000010001000100
21|10010000100000000001
2|0110000
2|000000000
12|00000010100000000000
5|11000000000000000000
2|00010000000010000
2|0000100010000
4|00000010000000000000
2|100000000010000
5|11100101000000000000
2|110000
2|10000000000000
4|00000010100000100000
12|00111000000100011000
39|11111110100011001001
70|00000000100000000001
3|01001010000
2|00100000001000000
2|
2|00000000000000000000
2|0
96|10010001001010100011
5|00000000000000000000
6|01111100000000000000
2|01000000000000010000
4|10000000001010000010
3|00001000100000000000
4|00010100000100000000
164|00000000110001100000
431|11110111111011100111
2|100000000000
10|10010101010100001000
1131|01111110110011001100
2|10000000000000
2|10000
3|10100000000000000000
4|0000000000000000000
2|0000010000010
5|1100001010000000
301|00100001010001000000
4|00000001000010000000
2|10100000
4|10000000
20|01101010100010110101
31|11101001010101100100
2|00000000000000000000
4|11000101000000000000
2|00010000000000000000
6|10100001100100010000
2|10010
28|00000001000100000000
3|000
8|00000000000000000000
17|
4|11011000000000000000
5|000000000
46|00000000000000000000
6|11101000001000000000
32|01111100010000110100
24|00000000000000000010
94|01100000001000010010
3|11000010000000
2|00000010000000000001
2|1
53|11100100001100001111
5|10100100010000000000
6|00010000000000000001
40|00000000000000000000
4|00000000000000000000
61|11110000001110010111
